id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2024043,Kim,,Westminster,51.51645952,-0.170965089,Entire home/apt,179,4,10,2014/8/27,0.6,5,253
3200707,Daniel,,Westminster,51.53563334,-0.166746981,Private room,50,1,0,,,1,284
5488861,Richard,,Camden,51.55431759,-0.191126998,Entire home/apt,225,3,0,,,1,277
389862,Alison,,Camden,51.5703422,-0.146095773,Private room,40,1,22,2015/3/31,0.6,1,292
4107788,Charlotte,,Tower Hamlets,51.51768415,-0.01956558,Private room,39,1,0,,,1,365
4619383,Josh,,Tower Hamlets,51.52424111,-0.050926601,Entire home/apt,90,1,1,2015/2/12,0.5,1,361
4770438,Elmo,,Islington,51.57066024,-0.116398262,Entire home/apt,69,2,1,2015/2/2,0.5,1,58
5821057,Ilaria,,Hammersmith and Fulham,51.48450179,-0.219701583,Private room,25,1,0,,,1,2
1492278,Rowan,,Kensington and Chelsea,51.51075056,-0.194056283,Entire home/apt,98,3,6,2014/11/18,0.3,11,320
270600,Emma,,Richmond upon Thames,51.44275118,-0.331882589,Entire home/apt,65,7,5,2014/8/28,0.2,1,295
393483,Izabela,,Camden,51.52337661,-0.123667358,Entire home/apt,130,7,6,2014/6/4,0.2,15,346
1190517,Oleg & Sasha,,Hackney,51.53946767,-0.073446994,Entire home/apt,100,1,12,2015/1/4,0.6,1,5
4476031,Jane,,Camden,51.54161879,-0.192849869,Private room,55,2,0,,,1,221
1150377,Sami,,Camden,51.52789074,-0.14151455,Private room,49,1,4,2014/8/18,0.2,6,330
1871148,Petra,,Tower Hamlets,51.51316744,-0.066595014,Entire home/apt,350,2,0,,,106,321
2627426,Vijay,,Tower Hamlets,51.52152659,-0.043715629,Entire home/apt,85,1,0,,,1,248
475964,Eliot,,Islington,51.5231579,-0.097223268,Entire home/apt,125,2,16,2015/1/19,0.5,1,77
2000196,Nuno,,Islington,51.5544686,-0.115890467,Entire home/apt,80,3,5,2015/1/2,0.3,1,199
4776078,Samantha,,Islington,51.52739424,-0.109841752,Private room,35,1,8,2015/3/29,2.1,1,95
4900150,Shireen,,Hackney,51.54549289,-0.055564734,Entire home/apt,140,1,0,,,1,360
4321339,Steve,,Hackney,51.56188404,-0.062152802,Private room,45,1,3,2015/4/2,0.6,1,289
2056927,Julia,,Hackney,51.55199394,-0.030509413,Entire home/apt,120,1,8,2014/10/5,0.5,1,192
824782,Roza,,Newham,51.53406127,0.007078556,Private room,25,3,7,2014/11/29,0.4,14,193
3964004,Claire,,Hackney,51.55173621,-0.039647879,Entire home/apt,95,5,1,2014/12/29,0.3,1,198
564861,Dominic,,Newham,51.53800753,-0.000589608,Private room,75,1,2,2013/7/15,0.1,1,365
955115,J. Muse,,Hounslow,51.49263067,-0.261949125,Private room,54,1,78,2015/2/28,3.1,12,293
1278038,Petra,,Southwark,51.50131873,-0.083453252,Entire home/apt,350,2,0,,,106,310
2973265,Marwan,,Lambeth,51.47051808,-0.109322549,Entire home/apt,78,3,1,2014/6/3,0.1,1,352
344102,Karen,,Lambeth,51.41756984,-0.124534063,Private room,27,3,37,2015/4/2,1.6,3,345
3388038,Nate And Toby,,Lambeth,51.4632064,-0.110637778,Private room,55,1,12,2015/3/16,1.5,1,358
5684646,Wun Que,,Southwark,51.49896907,-0.050571756,Private room,65,1,0,,,1,61
4941692,Henry,,Kensington and Chelsea,51.51580242,-0.206136899,Entire home/apt,89,4,9,2015/3/25,3.6,6,172
476318,Emily,,Wandsworth,51.44066101,-0.180737472,Entire home/apt,125,2,11,2014/12/16,0.4,1,344
441831,Cecilia,,Southwark,51.5063663,-0.093599701,Entire home/apt,180,3,16,2015/1/4,0.5,1,134
2421269,Kim,,Hackney,51.53422111,-0.078696916,Entire home/apt,89,2,12,2014/12/1,0.9,1,127
4481510,Yuki,,Camden,51.55696769,-0.175630203,Entire home/apt,120,1,4,2015/3/15,1.3,2,252
1166997,Giovanni & Nadia,,Lewisham,51.47406459,-0.036107863,Private room,72,3,2,2014/4/12,0.1,28,361
83447,Daniel,,Westminster,51.51254316,-0.132589756,Entire home/apt,120,3,91,2015/3/12,1.9,3,220
3788935,Michael,,Tower Hamlets,51.51183378,-0.069352338,Private room,89,2,0,,,1,365
4439748,Daniel,,Tower Hamlets,51.5275403,-0.048684528,Private room,45,2,0,,,1,363
403388,Heidi,,Tower Hamlets,51.53025962,-0.057113775,Private room,50,1,2,2013/11/3,0.1,2,211
472367,Chris,,Southwark,51.45384243,-0.090948841,Entire home/apt,600,14,0,,,1,365
2651890,Marie,,Hammersmith and Fulham,51.47256263,-0.217507524,Entire home/apt,200,3,1,2014/8/25,0.1,1,254
520367,Julian,,Hammersmith and Fulham,51.47355017,-0.202408672,Entire home/apt,90,14,1,2014/7/25,0.1,1,108
2741752,Ayna,,Hammersmith and Fulham,51.49578191,-0.229696572,Entire home/apt,128,3,0,,,32,365
3189998,May,,Kensington and Chelsea,51.48730839,-0.189959974,Entire home/apt,145,10,1,2014/6/5,0.1,4,317
3717832,Mar,,Kensington and Chelsea,51.4885762,-0.168050553,Entire home/apt,450,5,2,2015/3/15,0.8,2,313
2622316,Nadia,,City of London,51.51863405,-0.095945424,Entire home/apt,130,1,4,2014/12/1,0.4,1,240
640851,Bahareh,,Westminster,51.52236351,-0.197560218,Entire home/apt,110,2,58,2015/2/22,2.3,1,292
515775,Ashudill,,Newham,51.54295269,0.059306115,Private room,55,1,0,,,2,365
3034318,Maxime And Fanny,,Westminster,51.5189153,-0.200950837,Entire home/apt,139,1,10,2015/4/6,1,100,272
5145337,Vasco,,Westminster,51.52196814,-0.177918103,Private room,39,3,1,2015/2/21,0.7,1,175
4421340,Gonzalo,,Westminster,51.51753821,-0.196663882,Entire home/apt,132,1,0,,,1,284
4135538,Vale & TJ,,Camden,51.52940255,-0.117888162,Entire home/apt,100,3,8,2015/2/22,1.2,2,279
5682019,Peta,,Tower Hamlets,51.51031674,-0.036458252,Entire home/apt,100,1,0,,,1,157
606861,Simon,,Islington,51.55150927,-0.103222988,Entire home/apt,249,5,3,2014/8/28,0.1,1,174
1340559,Gisele,,Hackney,51.56196781,-0.095525744,Entire home/apt,150,1,0,,,1,365
1059114,Joseph,,Westminster,51.48680081,-0.150635129,Entire home/apt,109,1,8,2015/2/7,1.1,1,356
1429867,Petra,,Southwark,51.50314671,-0.083307423,Entire home/apt,350,2,0,,,106,106
3165534,Serhat,,Southwark,51.4708675,-0.084642879,Private room,42,1,2,2014/6/21,0.2,2,365
5010749,Shaun,,Southwark,51.49937518,-0.106084467,Private room,65,1,0,,,1,62
2964964,Mac,,Southwark,51.50286237,-0.074697084,Private room,59,2,17,2015/3/26,1.7,4,358
5569537,Giovanni & Nadia,,Lewisham,51.47463863,-0.037547488,Private room,35,4,0,,,28,354
5133303,Jennifer,,Hammersmith and Fulham,51.47616933,-0.207127982,Entire home/apt,95,1,0,,,1,339
4347891,Richard,,Camden,51.54489948,-0.126859615,Private room,80,1,0,,,1,365
4913217,Charlotte,,Camden,51.53564988,-0.12343839,Entire home/apt,170,1,0,,,1,325
4395352,Zuraiz,,Tower Hamlets,51.51403976,0.000532143,Shared room,60,1,1,2015/1/23,0.4,1,365
1054585,Maria,,Southwark,51.50812498,-0.102790245,Entire home/apt,350,7,0,,,1,248
3640732,Mariam,,Tower Hamlets,51.49671709,-0.015061061,Private room,50,2,3,2015/2/6,0.4,2,365
808314,Giovanni & Nadia,,Lewisham,51.47527413,-0.03617902,Shared room,14,5,10,2015/2/21,0.4,28,335
890414,Lettice,,Hammersmith and Fulham,51.48807576,-0.210444333,Private room,62,1,0,,,1,365
2691533,Rajna & Zika,,Hammersmith and Fulham,51.50082622,-0.21894328,Private room,49,2,34,2015/4/3,3.3,3,274
4886488,Hugo,,Hammersmith and Fulham,51.49432065,-0.242949325,Private room,53,1,2,2015/1/31,0.6,1,90
3969172,George,,Kensington and Chelsea,51.48220884,-0.178319322,Private room,100,1,0,,,1,365
651312,Eva,,Hackney,51.55418854,-0.070401832,Entire home/apt,68,4,10,2015/3/18,0.3,1,99
657841,Peter,,Lambeth,51.48481868,-0.120948857,Private room,60,1,98,2015/3/10,3.2,4,360
4741833,Tiziana,,Camden,51.51986504,-0.111081504,Private room,45,7,0,,,5,188
3362244,Hilmi,,Hackney,51.55950762,-0.074833021,Entire home/apt,130,1,9,2014/12/16,1,19,365
4045394,Imen,,Hammersmith and Fulham,51.49961364,-0.214897382,Private room,35,1,0,,,1,188
3077365,Stelios,,Hackney,51.52878405,-0.088997572,Shared room,40,1,0,,,1,365
5818308,Anthony,,Hackney,51.53668916,-0.051901913,Private room,57,1,0,,,1,363
4706573,Lara,,Hammersmith and Fulham,51.48955119,-0.222008694,Private room,50,3,0,,,1,365
2504747,Sophie,,Hammersmith and Fulham,51.50552383,-0.221968036,Entire home/apt,135,1,27,2015/3/15,2.3,1,269
4524618,Eduardo,,Lambeth,51.4801582,-0.124115313,Private room,55,2,18,2015/3/29,3.8,4,287
5019311,Pornpan,,Hammersmith and Fulham,51.48499319,-0.216449306,Entire home/apt,121,2,0,,,1,364
1695331,Alex,,Hammersmith and Fulham,51.48382038,-0.198715977,Private room,79,2,17,2014/11/7,0.9,2,362
4677422,Jaroslaw,,Hackney,51.54577566,-0.055863459,Private room,50,1,0,,,1,104
4626993,David,,Hammersmith and Fulham,51.47720041,-0.209483999,Entire home/apt,275,2,1,2015/3/25,1,1,124
3421074,Patrick,,Lambeth,51.44121369,-0.135611642,Entire home/apt,110,1,0,,,2,260
4582666,RoomFilla,,Hammersmith and Fulham,51.4886755,-0.206556907,Entire home/apt,170,5,0,,,6,365
92261,Alison,,Kensington and Chelsea,51.49140513,-0.196987226,Entire home/apt,275,10,1,2014/6/15,0.1,1,103
4515498,Sybil,,Hammersmith and Fulham,51.47248533,-0.182847349,Entire home/apt,80,1,0,,,1,353
5438774,Nina,,Hammersmith and Fulham,51.49572893,-0.227424608,Private room,45,1,6,2015/3/28,6,2,356
2633451,Celeste,,Hammersmith and Fulham,51.48165377,-0.204779395,Entire home/apt,120,3,6,2015/2/28,0.6,1,345
275267,Elizabeth,,Hammersmith and Fulham,51.50549421,-0.224886953,Entire home/apt,250,7,2,2014/12/31,0.1,1,96
701609,Mark,,Hammersmith and Fulham,51.48855678,-0.206771444,Entire home/apt,165,3,0,,,13,365
701741,Mark,,Hammersmith and Fulham,51.48787965,-0.205903509,Entire home/apt,215,3,0,,,13,331
5182456,Gautam,,Hammersmith and Fulham,51.50366528,-0.241886749,Entire home/apt,70,2,5,2015/3/30,2.3,1,283
2002547,Sab,,Kensington and Chelsea,51.50870761,-0.197321854,Private room,95,2,0,,,2,365
428590,Aaron,,Kensington and Chelsea,51.51915274,-0.207467899,Private room,50,2,98,2015/3/30,2.8,1,345
2224473,Athina,,Kensington and Chelsea,51.51741016,-0.214458046,Private room,85,2,1,2015/2/23,0.7,1,361
1322445,Rose,,Kensington and Chelsea,51.50759979,-0.199940592,Private room,65,1,25,2015/3/23,1.2,1,22
5737034,Gerard,,Kensington and Chelsea,51.51828186,-0.205077018,Entire home/apt,165,3,0,,,1,40
5714173,Baktash,,Kensington and Chelsea,51.51926502,-0.207735049,Entire home/apt,70,3,0,,,2,179
1626773,Richard,,Kensington and Chelsea,51.47981059,-0.185746901,Private room,175,1,0,,,2,365
3924237,Sarah,,Kensington and Chelsea,51.52239674,-0.210644501,Private room,80,2,2,2014/12/3,0.4,1,340
1488482,Shuna,,Kensington and Chelsea,51.51058579,-0.197908498,Private room,68,2,21,2014/12/14,1.1,2,335
5283130,Alexandre,,Kensington and Chelsea,51.4815343,-0.18369791,Entire home/apt,69,4,0,,,1,165
4848234,Anthony,,Kensington and Chelsea,51.50051756,-0.183699472,Entire home/apt,200,1,0,,,1,115
5101159,Alasdair,,Kensington and Chelsea,51.52557786,-0.206761831,Entire home/apt,160,1,9,2015/3/10,3.9,4,271
321411,Neried,,Kensington and Chelsea,51.49709288,-0.203202929,Private room,69,3,1,2013/8/26,0.1,3,359
5342327,Jeannie,,Kensington and Chelsea,51.49321584,-0.180940423,Entire home/apt,107,7,0,,,1,245
4175557,Arvi,,Kensington and Chelsea,51.49509318,-0.202034798,Entire home/apt,160,3,0,,,54,365
2344137,Anthony,,Kensington and Chelsea,51.51330153,-0.199937538,Entire home/apt,250,3,14,2015/1/4,1,13,349
4393049,Salman,,Kensington and Chelsea,51.49463594,-0.188611925,Entire home/apt,180,1,2,2015/3/11,1.2,15,269
1029385,Kieran & Emily,,Islington,51.5415869,-0.120366226,Private room,69,2,32,2015/2/6,1.4,1,340
634669,Hywel,,Hackney,51.55592338,-0.048044818,Entire home/apt,110,2,18,2015/3/31,0.7,1,146
3561146,Jana,,Islington,51.54987424,-0.09118294,Private room,45,2,7,2014/11/24,1.1,1,8
1583015,Cassidy,,Islington,51.56850146,-0.136595937,Entire home/apt,160,1,0,,,2,358
3574394,Nina,,Islington,51.53061039,-0.103128909,Private room,95,1,3,2014/9/9,0.4,1,242
1897446,Gabriella And Luciano,,Hackney,51.5632763,-0.069190955,Private room,35,3,3,2014/11/3,0.3,2,365
4374419,Richard,,Hackney,51.56290099,-0.080368345,Private room,30,1,0,,,2,363
2472934,Wayne,,Southwark,51.4998063,-0.093077601,Shared room,16,1,46,2015/3/13,3.6,3,282
3073164,Heidi,,Islington,51.5526931,-0.095323678,Private room,50,1,16,2015/3/26,1.7,1,321
5083966,London Bath,,Camden,51.53455787,-0.13711403,Entire home/apt,110,3,0,,,2,292
5601091,Avril,,Hammersmith and Fulham,51.47796141,-0.213026615,Private room,65,1,0,,,2,365
4570056,Salman,,Kensington and Chelsea,51.50233317,-0.186931864,Entire home/apt,100,1,6,2015/3/25,1.6,15,271
1862399,Ocky/Camelia,,Islington,51.52280753,-0.105086539,Entire home/apt,135,7,3,2014/12/20,0.2,27,327
4550924,Melanie,,Lambeth,51.4796408,-0.127432948,Private room,50,1,0,,,1,279
4676443,Gillie,,Hammersmith and Fulham,51.48061077,-0.200210063,Private room,75,1,2,2015/3/28,2,3,365
4667013,Gillie,,Hammersmith and Fulham,51.48053457,-0.198196046,Private room,65,1,1,2015/3/23,1,3,344
5867354,Vanessa,,Hammersmith and Fulham,51.48136844,-0.207588478,Private room,60,1,0,,,1,295
5089358,Peter,,Hammersmith and Fulham,51.49555292,-0.213771946,Entire home/apt,190,1,0,,,2,365
4062204,Anne,,Hammersmith and Fulham,51.50455951,-0.232389586,Shared room,56,1,0,,,1,365
476824,Antonia,,Hammersmith and Fulham,51.48181164,-0.21067539,Private room,39,2,118,2015/3/23,3.4,1,94
1805749,Chloe,,Hammersmith and Fulham,51.50385065,-0.226969947,Entire home/apt,95,2,28,2015/2/17,1.6,1,337
5867175,Ben,,Hammersmith and Fulham,51.49066663,-0.210065286,Entire home/apt,60,1,0,,,1,5
4733931,Michaela,,Hammersmith and Fulham,51.49640503,-0.227683018,Entire home/apt,80,1,4,2015/1/11,1.2,2,85
701665,Mark,,Hammersmith and Fulham,51.48903161,-0.206010937,Entire home/apt,165,3,0,,,13,365
720962,Aris,,Kensington and Chelsea,51.4884834,-0.180792036,Entire home/apt,215,3,28,2014/12/31,1.2,1,351
4171700,Othmane,,Kensington and Chelsea,51.49107832,-0.166127867,Entire home/apt,105,1,2,2014/11/4,0.4,1,91
1529563,Staffan,,Lambeth,51.44752828,-0.114292662,Private room,60,2,14,2015/4/6,2.1,1,308
3486826,Joanna,,Kensington and Chelsea,51.48368839,-0.187033844,Entire home/apt,155,2,13,2015/3/17,1.5,3,263
4439253,Dave,,Kensington and Chelsea,51.49269583,-0.193989391,Entire home/apt,140,5,0,,,1,365
1374244,Adam,,Kensington and Chelsea,51.49645197,-0.184691725,Entire home/apt,175,3,3,2014/6/14,0.2,33,175
4616142,Simon,,Kensington and Chelsea,51.51314659,-0.196951429,Private room,69,2,1,2015/3/21,1,2,329
4034898,Risto,,Kensington and Chelsea,51.48714801,-0.16988191,Entire home/apt,150,7,1,2014/9/24,0.2,1,91
4718282,V-P,,Kensington and Chelsea,51.49888344,-0.2104899,Private room,64,2,2,2015/3/3,0.7,1,317
3598313,Danilo,,Kensington and Chelsea,51.49224233,-0.199085664,Entire home/apt,95,1,32,2015/4/1,3.7,16,17
1082236,A. Nick,,Kensington and Chelsea,51.49543479,-0.184977243,Private room,100,1,22,2015/3/12,1.1,2,346
4930187,NIcholas,,Kensington and Chelsea,51.49687636,-0.19525112,Entire home/apt,130,1,8,2015/3/23,3,2,213
5311738,Natassam100,,Kensington and Chelsea,51.49447206,-0.191987617,Entire home/apt,219,2,3,2015/3/23,2.2,1,237
5502226,Stephanie,,Kensington and Chelsea,51.48183508,-0.184105159,Private room,79,1,2,2015/3/23,2,2,309
4577683,Isabel,,Kensington and Chelsea,51.4931034,-0.194321209,Private room,65,2,3,2015/3/24,0.7,1,319
4807219,Camila,,Kensington and Chelsea,51.51357743,-0.195895748,Entire home/apt,120,4,2,2015/3/25,0.9,1,66
1316169,Sleem,,Kensington and Chelsea,51.49196791,-0.164110583,Entire home/apt,700,1,13,2015/4/5,1,1,362
1025337,Tom,,Kensington and Chelsea,51.51422161,-0.205677183,Entire home/apt,150,5,24,2014/3/3,1,1,284
4749521,Jenna,,Tower Hamlets,51.50555085,-0.067572815,Private room,65,1,0,,,1,97
330932,Robin,,Islington,51.55234974,-0.123840464,Entire home/apt,100,3,48,2015/4/4,1.3,2,341
3801267,Nabeelah,,Islington,51.53255345,-0.098296768,Entire home/apt,109,2,1,2014/8/31,0.1,1,213
1346531,Ben,,Hackney,51.54860174,-0.068339958,Entire home/apt,120,2,8,2015/1/2,0.5,2,328
725975,Pavel,,Westminster,51.51394468,-0.141388438,Entire home/apt,363,3,1,2013/9/21,0.1,31,364
4323559,Sandra,,Hackney,51.54402393,-0.061664673,Private room,32,1,1,2014/10/18,0.2,1,151
4381403,Phillip,,Hackney,51.54498293,-0.07723459,Private room,65,2,3,2015/4/1,0.7,2,304
4952122,Katie,,Hammersmith and Fulham,51.50150888,-0.216529138,Entire home/apt,95,1,0,,,1,365
3275625,Maryclare,,Richmond upon Thames,51.47623953,-0.276057405,Private room,55,1,8,2015/3/27,1.7,1,358
4514851,Lily,,Lewisham,51.46386832,-0.028913245,Private room,45,3,1,2015/3/24,1,4,249
84193,Lucy'N,,Westminster,51.50991017,-0.131330087,Entire home/apt,130,2,70,2015/3/18,1.5,3,56
4214095,Aysa,,Hammersmith and Fulham,51.48081985,-0.206406232,Private room,98,1,0,,,1,365
4487454,Urszula,,Tower Hamlets,51.526227,-0.071310295,Private room,62,1,2,2015/3/1,0.9,3,365
4223187,Natasha,,Hackney,51.53916882,-0.065608929,Entire home/apt,73,1,2,2014/11/30,0.5,1,139
4439102,Farrah,,Camden,51.54154737,-0.129413665,Private room,32,2,25,2015/3/29,4.9,3,2
5804539,Jaffa,,Ealing,51.50271496,-0.277533848,Private room,49,1,0,,,1,362
3222932,Elen,,Ealing,51.55720973,-0.355384298,Private room,21,3,20,2015/2/26,2,2,303
2322585,Tom,,Tower Hamlets,51.50311488,-0.057358914,Entire home/apt,90,3,3,2014/10/21,0.3,1,3
4328213,Vincenzo,,Tower Hamlets,51.51155441,-0.038899755,Private room,80,3,0,,,20,365
1030221,Pavel,,Westminster,51.51986613,-0.166498833,Entire home/apt,409,3,3,2014/12/12,0.2,31,365
4582616,RoomFilla,,Hammersmith and Fulham,51.49033486,-0.205983795,Entire home/apt,110,5,0,,,6,365
3763411,Juan-Carlos,,Hammersmith and Fulham,51.49063206,-0.231075658,Private room,40,2,9,2015/3/18,1.3,3,348
4434711,Claudio,,Hammersmith and Fulham,51.46809273,-0.185059088,Entire home/apt,170,3,2,2014/12/6,0.4,1,125
661253,Pavel,,Westminster,51.51816091,-0.195785128,Entire home/apt,234,2,3,2014/10/19,0.2,31,348
5909557,Maria,,Westminster,51.51392066,-0.149526079,Entire home/apt,300,1,0,,,1,365
1395088,Phyllis,,Westminster,51.50665063,-0.124037306,Private room,107,3,45,2015/4/1,2.2,1,284
5490236,Jasmine,,Westminster,51.51944352,-0.201079902,Entire home/apt,250,1,0,,,1,336
5111882,James,,Camden,51.5305385,-0.139296468,Private room,23,1,3,2015/3/4,1.4,1,51
5648449,Maria,,Camden,51.53561387,-0.123296919,Entire home/apt,150,2,0,,,1,19
1035339,Natalia,,Camden,51.52127873,-0.123759802,Entire home/apt,150,2,13,2015/1/23,1.4,1,296
5138479,Antonio,,Camden,51.51915316,-0.13447272,Private room,50,2,4,2015/3/9,2.2,3,290
1692902,Ben,,Camden,51.54206771,-0.130846568,Private room,80,1,0,,,2,365
4947807,Joe,,Camden,51.52915825,-0.118233059,Entire home/apt,119,1,15,2015/3/22,6,1,119
4110987,Jade,,Tower Hamlets,51.52447239,-0.069856478,Entire home/apt,122,3,2,2015/2/23,0.4,1,126
4012089,Taina,,Wandsworth,51.44145828,-0.141835865,Private room,65,1,3,2015/3/21,0.7,1,351
1235428,Tracey,,Wandsworth,51.45253591,-0.192630536,Private room,62,2,6,2015/3/17,0.3,2,365
374790,Jude,,Islington,51.54059213,-0.101870421,Private room,55,1,30,2012/11/10,0.8,1,0
1129669,Shae,,Islington,51.52369982,-0.099694292,Entire home/apt,125,1,20,2014/12/28,0.9,1,208
5625845,Violetta,,Westminster,51.5225682,-0.161381113,Shared room,100,1,0,,,1,365
4521901,W,,Westminster,51.51843132,-0.170159678,Entire home/apt,150,4,8,2015/3/19,1.8,3,253
3007321,Claire,,Westminster,51.52806572,-0.200868879,Entire home/apt,96,3,4,2015/3/8,0.4,1,216
3421743,Vivian,,Westminster,51.5122263,-0.18751492,Entire home/apt,199,1,4,2014/10/13,0.4,32,363
381006,Arvind,,Westminster,51.529366,-0.180670488,Entire home/apt,130,1,2,2013/10/9,0.1,2,357
5009356,Florina,,Camden,51.51362798,-0.127008772,Entire home/apt,162,1,0,,,20,360
4691060,Julie,,Camden,51.53632384,-0.137805379,Private room,29,3,2,2015/1/7,0.6,1,106
2487880,Natalie,,Wandsworth,51.43743069,-0.184412838,Private room,28,1,20,2015/3/25,1.5,3,359
1325597,Sarah,,Wandsworth,51.46594371,-0.161999902,Entire home/apt,100,2,6,2015/1/2,0.3,1,238
483179,Ceren,,Hackney,51.56440071,-0.09484988,Private room,40,1,39,2015/2/13,1.2,3,365
5695776,Cat,,Tower Hamlets,51.5292896,-0.07211537,Shared room,30,1,0,,,1,0
1178979,Vola,,Islington,51.56031436,-0.096156417,Entire home/apt,175,2,25,2014/11/16,1.1,1,333
1859661,Phil,,Islington,51.54622874,-0.086988538,Private room,75,2,6,2014/7/30,0.4,4,64
456238,Rebecca,,Southwark,51.46081542,-0.046020345,Private room,75,2,1,2014/9/19,0.1,2,365
5392776,Joe,,Hammersmith and Fulham,51.47798912,-0.203441621,Private room,70,1,0,,,1,365
1917392,Athina,,Kensington and Chelsea,51.49110555,-0.179488943,Entire home/apt,200,1,11,2015/4/3,0.7,1,162
91040,John,,Tower Hamlets,51.51229237,-0.032907422,Private room,28,2,58,2014/4/27,1.2,2,145
3814102,Carolin,,Westminster,51.52888513,-0.192576622,Private room,65,1,4,2014/12/22,0.6,1,221
1209392,Connie And Stefano,,Westminster,51.51640466,-0.180772977,Entire home/apt,115,5,18,2015/3/16,1.1,1,254
728243,Pavel,,Westminster,51.52381739,-0.178437264,Entire home/apt,490,2,1,2013/11/30,0.1,31,348
724627,Amy,,Tower Hamlets,51.52196106,-0.049457232,Entire home/apt,120,2,0,,,1,364
4535751,Mark,,Tower Hamlets,51.51687254,-0.065478192,Entire home/apt,140,5,2,2015/1/8,0.4,1,316
3051372,Sara & Alex,,Tower Hamlets,51.52279888,-0.075325906,Entire home/apt,109,5,14,2015/3/15,1.5,3,325
5472478,Meritxell,,Hackney,51.56208478,-0.059187406,Private room,60,1,0,,,1,27
1188836,Max,,Hackney,51.53777553,-0.061542037,Entire home/apt,60,3,44,2015/3/11,2,1,0
2048727,Alice And Chris,,Hackney,51.53856756,-0.055419145,Entire home/apt,65,2,0,,,1,38
3850509,Anna,,Hackney,51.54023365,-0.04352108,Private room,50,5,0,,,1,212
5307091,Sarita,,Hackney,51.53926559,-0.067162522,Private room,45,1,0,,,1,31
151377,Monique,,Hackney,51.55893237,-0.042054578,Private room,39,3,56,2015/3/31,1.2,1,316
3296817,Marta,,Hackney,51.53672661,-0.076818343,Entire home/apt,90,1,1,2014/7/22,0.1,1,275
